Angles	physical
Incidence	0	0	0	0	0	0	0	0	30	30	30	30	30	30	30	30	30	60	60	60	60	60	60	60	60
Emergence	20	40	60	70	20	40	60	70	0	20	40	60	70	20	40	60	70	0	20	40	70	20	40	60	70
Azimuth  	0	0	0	0	180	180	180	180	0	0	0	0	0	180	180	180	180	0	0	0	0	180	180	180	180
wavelength_nm	Refl_NH4-Jarosite_i0e20a0	Err_NH4-Jarosite_i0e20a0	Refl_NH4-Jarosite_i0e40a0	Err_NH4-Jarosite_i0e40a0	Refl_NH4-Jarosite_i0e60a0	Err_NH4-Jarosite_i0e60a0	Refl_NH4-Jarosite_i0e70a0	Err_NH4-Jarosite_i0e70a0	Refl_NH4-Jarosite_i0e20a180	Err_NH4-Jarosite_i0e20a180	Refl_NH4-Jarosite_i0e40a180	Err_NH4-Jarosite_i0e40a180	Refl_NH4-Jarosite_i0e60a180	Err_NH4-Jarosite_i0e60a180	Refl_NH4-Jarosite_i0e70a180	Err_NH4-Jarosite_i0e70a180	Refl_NH4-Jarosite_i30e0a0	Err_NH4-Jarosite_i30e0a0	Refl_NH4-Jarosite_i30e20a0	Err_NH4-Jarosite_i30e20a0	Refl_NH4-Jarosite_i30e40a0	Err_NH4-Jarosite_i30e40a0	Refl_NH4-Jarosite_i30e60a0	Err_NH4-Jarosite_i30e60a0	Refl_NH4-Jarosite_i30e70a0	Err_NH4-Jarosite_i30e70a0	Refl_NH4-Jarosite_i30e20a180	Err_NH4-Jarosite_i30e20a180	Refl_NH4-Jarosite_i30e40a180	Err_NH4-Jarosite_i30e40a180	Refl_NH4-Jarosite_i30e60a180	Err_NH4-Jarosite_i30e60a180	Refl_NH4-Jarosite_i30e70a180	Err_NH4-Jarosite_i30e70a180	Refl_NH4-Jarosite_i60e0a0	Err_NH4-Jarosite_i60e0a0	Refl_NH4-Jarosite_i60e20a0	Err_NH4-Jarosite_i60e20a0	Refl_NH4-Jarosite_i60e40a0	Err_NH4-Jarosite_i60e40a0	Refl_NH4-Jarosite_i60e70a0	Err_NH4-Jarosite_i60e70a0	Refl_NH4-Jarosite_i60e20a180	Err_NH4-Jarosite_i60e20a180	Refl_NH4-Jarosite_i60e40a180	Err_NH4-Jarosite_i60e40a180	Refl_NH4-Jarosite_i60e60a180	Err_NH4-Jarosite_i60e60a180	Refl_NH4-Jarosite_i60e70a180	Err_NH4-Jarosite_i60e70a180
3150.000000	0.040790	0.000396	0.033013	0.000389	0.035578	0.000357	0.039306	0.000422	0.043915	0.000437	0.032064	0.000392	0.028048	0.000455	0.027671	0.000934	0.036846	0.000377	0.030528	0.000370	0.032366	0.000424	0.025076	0.000392	0.022894	0.000324	0.050550	0.000448	0.063054	0.000484	0.061622	0.000408	0.068935	0.000519	0.031377	0.000334	0.026805	0.000315	0.032837	0.000379	0.037189	0.000421	0.054510	0.000350	0.111664	0.000411	0.270745	0.000629	0.484444	0.000694	
3160.000000	0.040032	0.000363	0.032332	0.000424	0.034430	0.000421	0.039177	0.000451	0.043453	0.000444	0.031824	0.000323	0.027499	0.000346	0.028877	0.000519	0.036316	0.000406	0.030035	0.000384	0.031548	0.000355	0.024432	0.000352	0.022786	0.000332	0.049632	0.000430	0.062086	0.000403	0.060577	0.000369	0.067920	0.000517	0.030770	0.000344	0.026140	0.000368	0.032361	0.000369	0.037090	0.000408	0.053260	0.000370	0.110161	0.000397	0.267207	0.000508	0.478724	0.000888	
3170.000000	0.039215	0.000420	0.031356	0.000423	0.033767	0.000388	0.037774	0.000485	0.042540	0.000489	0.030396	0.000350	0.027329	0.000450	0.028519	0.000543	0.035229	0.000421	0.029400	0.000430	0.030884	0.000371	0.023697	0.000427	0.022532	0.000330	0.048583	0.000466	0.060846	0.000360	0.060048	0.000408	0.066568	0.000438	0.030202	0.000331	0.025864	0.000308	0.032072	0.000399	0.036567	0.000413	0.052217	0.000425	0.108440	0.000430	0.263641	0.000573	0.472937	0.000806	
3180.000000	0.038657	0.000371	0.030739	0.000415	0.033250	0.000358	0.037444	0.000452	0.041565	0.000437	0.030275	0.000362	0.027050	0.000389	0.027911	0.000412	0.034947	0.000433	0.028702	0.000376	0.030240	0.000380	0.023883	0.000400	0.022547	0.000402	0.047662	0.000403	0.059739	0.000376	0.058259	0.000377	0.063893	0.000467	0.029768	0.000366	0.025404	0.000355	0.031602	0.000550	0.035409	0.000432	0.051398	0.000349	0.106295	0.000380	0.261196	0.000556	0.469111	0.000812	
3190.000000	0.037600	0.000382	0.030249	0.000386	0.032489	0.000364	0.037437	0.000435	0.041205	0.000447	0.029306	0.000391	0.026008	0.000445	0.027774	0.000424	0.033796	0.000378	0.028170	0.000369	0.029630	0.000389	0.023045	0.000391	0.021363	0.000439	0.047353	0.000417	0.058852	0.000382	0.057056	0.000498	0.064784	0.000459	0.029083	0.000337	0.024958	0.000310	0.030767	0.000392	0.034846	0.000386	0.050426	0.000373	0.104887	0.000420	0.258013	0.000598	0.465081	0.000828	
3200.000000	0.036896	0.000407	0.029872	0.000401	0.031746	0.000371	0.036449	0.000496	0.040021	0.000447	0.028422	0.000363	0.026638	0.000504	0.026535	0.000444	0.033102	0.000456	0.027801	0.000401	0.028995	0.000438	0.022058	0.000424	0.021353	0.000380	0.045830	0.000378	0.057449	0.000389	0.056335	0.000468	0.062457	0.000526	0.028507	0.000340	0.024103	0.000317	0.029843	0.000414	0.033712	0.000432	0.049610	0.000366	0.102912	0.000418	0.254753	0.000624	0.459541	0.000752	
3220.000000	0.035882	0.000417	0.028806	0.000422	0.030776	0.000410	0.035862	0.000407	0.038972	0.000470	0.028693	0.000499	0.025568	0.000441	0.026191	0.000473	0.032309	0.000373	0.026732	0.000408	0.029011	0.000549	0.022078	0.000459	0.019561	0.000517	0.044278	0.000510	0.055762	0.000416	0.055395	0.000420	0.062414	0.000485	0.027359	0.000321	0.023550	0.000364	0.028760	0.000398	0.032270	0.000442	0.047811	0.000351	0.099587	0.000417	0.248346	0.000926	0.448968	0.000805	
3240.000000	0.035760	0.000442	0.028902	0.000408	0.030661	0.000376	0.035039	0.000440	0.038784	0.000448	0.028446	0.000633	0.025164	0.000494	0.026878	0.000508	0.032126	0.000393	0.026801	0.000397	0.028375	0.000377	0.021549	0.000360	0.020529	0.000408	0.044303	0.000422	0.055848	0.000402	0.055091	0.000497	0.061789	0.000500	0.027582	0.000331	0.023465	0.000336	0.028743	0.000410	0.031361	0.000751	0.047786	0.000355	0.099358	0.000415	0.246806	0.000568	0.447289	0.000798	
3260.000000	0.035834	0.000425	0.029538	0.000413	0.031242	0.000370	0.035094	0.000429	0.039452	0.000420	0.028183	0.000410	0.026176	0.000398	0.026959	0.000328	0.032866	0.000395	0.026757	0.000399	0.027747	0.000526	0.021971	0.000361	0.020440	0.000325	0.045402	0.000519	0.056258	0.000490	0.055593	0.000432	0.063209	0.000487	0.027484	0.000369	0.023686	0.000351	0.029138	0.000438	0.032219	0.000394	0.048040	0.000378	0.100300	0.000385	0.248055	0.000545	0.450698	0.000700	
3280.000000	0.036630	0.000438	0.030038	0.000384	0.031332	0.000393	0.036337	0.000396	0.040379	0.000400	0.028586	0.000386	0.025834	0.000516	0.027091	0.000499	0.033509	0.000384	0.027640	0.000427	0.028832	0.000413	0.022722	0.000366	0.020855	0.000382	0.046096	0.000459	0.057094	0.000404	0.055987	0.000510	0.062885	0.000521	0.028333	0.000332	0.024020	0.000330	0.029244	0.000433	0.033093	0.000569	0.048830	0.000373	0.101879	0.000385	0.251021	0.000603	0.453047	0.000764	
3300.000000	0.037180	0.000387	0.030507	0.000419	0.031912	0.000390	0.036405	0.000535	0.040512	0.000442	0.029328	0.000400	0.025983	0.000390	0.027491	0.000424	0.033695	0.000422	0.028009	0.000393	0.029183	0.000426	0.023226	0.000377	0.021812	0.000355	0.046759	0.000485	0.057704	0.000411	0.057499	0.000445	0.064089	0.000373	0.028560	0.000380	0.024154	0.000341	0.029692	0.000425	0.033762	0.000554	0.049635	0.000384	0.103557	0.000439	0.253899	0.000535	0.457274	0.000814	
3320.000000	0.037281	0.000428	0.030445	0.000391	0.031816	0.000415	0.036188	0.000401	0.039953	0.000428	0.028745	0.000389	0.025897	0.000480	0.027201	0.000565	0.033872	0.000454	0.027681	0.000405	0.029191	0.000485	0.022068	0.000361	0.021658	0.000396	0.046068	0.000431	0.057699	0.000418	0.056093	0.000476	0.063284	0.000460	0.028509	0.000362	0.024129	0.000349	0.029648	0.000481	0.034222	0.000423	0.049555	0.000380	0.103578	0.000389	0.252551	0.000634	0.455825	0.000747	
3340.000000	0.036355	0.000396	0.029203	0.000405	0.030966	0.000396	0.035181	0.000471	0.039330	0.000467	0.028057	0.000437	0.024573	0.000402	0.026270	0.000398	0.032528	0.000369	0.026869	0.000369	0.028098	0.000448	0.022283	0.000371	0.021013	0.000296	0.044558	0.000445	0.056134	0.000445	0.055275	0.000442	0.061179	0.000414	0.027930	0.000373	0.023705	0.000333	0.029249	0.000396	0.033862	0.000409	0.048674	0.000422	0.101897	0.000401	0.249737	0.000663	0.451854	0.000761	
3360.000000	0.034894	0.000414	0.028047	0.000468	0.030053	0.000407	0.034866	0.000489	0.037457	0.000419	0.028007	0.000593	0.024365	0.000501	0.024583	0.000473	0.031987	0.000432	0.026054	0.000382	0.027580	0.000380	0.021385	0.000349	0.020001	0.000346	0.043648	0.000415	0.054363	0.000431	0.053280	0.000416	0.061955	0.000935	0.026842	0.000364	0.022977	0.000332	0.027913	0.000389	0.029952	0.000928	0.047258	0.000441	0.099193	0.000434	0.245593	0.000612	0.448792	0.000835	
3380.000000	0.033659	0.000414	0.027307	0.000397	0.029117	0.000402	0.032095	0.000429	0.036310	0.000411	0.025929	0.000430	0.024018	0.000469	0.024775	0.000397	0.030476	0.000427	0.025103	0.000390	0.026548	0.000474	0.019798	0.000646	0.019330	0.000396	0.042137	0.000450	0.052609	0.000432	0.052071	0.000432	0.059616	0.000507	0.026144	0.000406	0.021718	0.000354	0.027071	0.000427	0.031652	0.000433	0.045507	0.000542	0.096571	0.000412	0.241793	0.000641	0.442608	0.000782	
3400.000000	0.032292	0.000411	0.026402	0.000389	0.027854	0.000490	0.032135	0.000455	0.035034	0.000477	0.024933	0.000424	0.023684	0.000419	0.023998	0.000701	0.029137	0.000438	0.024524	0.000400	0.025289	0.000467	0.020503	0.000401	0.019162	0.000332	0.040251	0.000463	0.050785	0.000414	0.050402	0.000539	0.057794	0.000562	0.025063	0.000369	0.020866	0.000379	0.026216	0.000434	0.029158	0.000415	0.044037	0.000415	0.093801	0.000527	0.237788	0.000647	0.436608	0.000909	
3420.000000	0.031354	0.000440	0.025739	0.000495	0.027277	0.000381	0.030585	0.000492	0.033891	0.000463	0.023793	0.000388	0.022202	0.000523	0.023260	0.000370	0.028899	0.000425	0.022983	0.000597	0.024703	0.000450	0.018680	0.000367	0.018241	0.000480	0.039020	0.000427	0.049833	0.000419	0.048820	0.000432	0.055329	0.000565	0.024440	0.000401	0.020400	0.000383	0.025324	0.000476	0.029817	0.000568	0.042577	0.000457	0.092282	0.000408	0.235142	0.000651	0.431393	0.000718	
3440.000000	0.031017	0.000428	0.025130	0.000482	0.026286	0.000385	0.031103	0.000426	0.033149	0.000516	0.024129	0.000462	0.023186	0.000708	0.021867	0.000461	0.028154	0.000461	0.023230	0.000451	0.024199	0.000495	0.018928	0.000417	0.017186	0.000378	0.038263	0.000404	0.048919	0.000423	0.048261	0.000458	0.055412	0.000598	0.024141	0.000424	0.020136	0.000371	0.024892	0.000467	0.028705	0.000514	0.042730	0.000426	0.091430	0.000445	0.232756	0.000552	0.430220	0.000827	
3460.000000	0.030175	0.000461	0.024526	0.000477	0.025987	0.000440	0.030457	0.000389	0.033123	0.000420	0.023529	0.000413	0.022102	0.000511	0.022094	0.000463	0.027600	0.000447	0.022837	0.000401	0.023682	0.000459	0.018842	0.000435	0.017792	0.000443	0.038054	0.000508	0.047960	0.000498	0.048475	0.000441	0.054426	0.000458	0.023994	0.000389	0.019696	0.000368	0.024855	0.000518	0.028288	0.000636	0.042007	0.000396	0.090358	0.000440	0.232333	0.000644	0.428622	0.000867	
3480.000000	0.029941	0.000444	0.024752	0.000419	0.026192	0.000409	0.030974	0.000562	0.032117	0.000502	0.023193	0.000569	0.022211	0.000529	0.022826	0.000546	0.027053	0.000435	0.022286	0.000425	0.023521	0.000461	0.018667	0.000410	0.017631	0.000405	0.037975	0.000529	0.047439	0.000457	0.047688	0.000570	0.053648	0.000636	0.022545	0.000553	0.019752	0.000368	0.024047	0.000459	0.027929	0.000456	0.041809	0.000526	0.089813	0.000456	0.232140	0.000641	0.428153	0.000894	
3500.000000	0.029651	0.000451	0.024317	0.000446	0.025699	0.000480	0.029646	0.000483	0.032292	0.000479	0.023055	0.000447	0.022013	0.000508	0.021711	0.000512	0.027124	0.000475	0.022610	0.000418	0.023727	0.000488	0.018641	0.000446	0.016550	0.000409	0.037406	0.000510	0.047402	0.000428	0.047186	0.000495	0.053662	0.000624	0.023100	0.000388	0.019276	0.000416	0.024017	0.000487	0.027580	0.000455	0.040839	0.000508	0.089241	0.000487	0.232821	0.000916	0.428300	0.000807	
3520.000000	0.029790	0.000439	0.024554	0.000490	0.026656	0.000448	0.030431	0.000471	0.032720	0.000535	0.023232	0.000453	0.021387	0.000512	0.022694	0.000726	0.027252	0.000487	0.022130	0.000443	0.023952	0.000564	0.018785	0.000430	0.018078	0.000420	0.037794	0.000531	0.047789	0.000446	0.048223	0.000469	0.053961	0.000570	0.023575	0.000431	0.019555	0.000466	0.024859	0.000466	0.028228	0.000519	0.041947	0.000503	0.090421	0.000466	0.233772	0.000580	0.429584	0.000840	
3540.000000	0.030289	0.000509	0.024426	0.000469	0.027063	0.000470	0.029927	0.000440	0.032294	0.000467	0.023293	0.000468	0.020788	0.000468	0.021822	0.000504	0.027172	0.000525	0.022943	0.000407	0.024648	0.000422	0.018792	0.000507	0.017410	0.000547	0.037799	0.000590	0.048266	0.000519	0.048807	0.000528	0.055751	0.000471	0.023899	0.000459	0.019495	0.000385	0.024954	0.000467	0.028675	0.000500	0.042491	0.000451	0.090659	0.000486	0.235979	0.000835	0.432742	0.000883	
3560.000000	0.030286	0.000499	0.024910	0.000489	0.026720	0.000543	0.030153	0.000607	0.032469	0.000508	0.023607	0.000508	0.023161	0.000578	0.022864	0.000582	0.027391	0.000562	0.022804	0.000500	0.024257	0.000511	0.018500	0.000473	0.017660	0.000529	0.037794	0.000582	0.047768	0.000469	0.048176	0.000544	0.055402	0.000608	0.023856	0.000411	0.019744	0.000374	0.024977	0.000486	0.028228	0.000496	0.042275	0.000591	0.090802	0.000493	0.236622	0.000691	0.432978	0.001029	
3580.000000	0.030104	0.000550	0.024725	0.000498	0.027042	0.000465	0.029936	0.000697	0.031474	0.000570	0.023775	0.000481	0.022468	0.000531	0.022466	0.000666	0.027049	0.000482	0.022788	0.000444	0.024616	0.000532	0.019284	0.000497	0.017856	0.000508	0.037734	0.000545	0.047834	0.000496	0.048630	0.000487	0.055876	0.000757	0.023555	0.000455	0.019749	0.000458	0.025009	0.000485	0.028144	0.000752	0.041931	0.000524	0.090844	0.000497	0.237633	0.000631	0.435358	0.000910	
3600.000000	0.029684	0.000543	0.025173	0.000559	0.027418	0.000505	0.031096	0.000492	0.032040	0.000618	0.023570	0.000550	0.021452	0.000847	0.024471	0.000495	0.026978	0.000443	0.023244	0.000449	0.024222	0.000544	0.018977	0.000488	0.017882	0.000450	0.038231	0.000559	0.047959	0.000469	0.049741	0.000610	0.056373	0.000573	0.025002	0.000477	0.019950	0.000393	0.025337	0.000608	0.029387	0.000634	0.043522	0.000562	0.091278	0.000537	0.239335	0.000651	0.437384	0.001050	
3620.000000	0.030128	0.000480	0.025250	0.000605	0.027310	0.000494	0.030666	0.000515	0.032131	0.000652	0.023946	0.000466	0.022475	0.000659	0.024332	0.000581	0.027669	0.000519	0.023772	0.000491	0.024340	0.000530	0.020281	0.000437	0.017900	0.000526	0.038323	0.000584	0.048413	0.000560	0.051130	0.000587	0.057879	0.000802	0.024730	0.000504	0.020386	0.000433	0.025434	0.000507	0.030772	0.000536	0.043401	0.000564	0.093307	0.000790	0.240872	0.000822	0.440901	0.001155	
3640.000000	0.030589	0.000565	0.025906	0.000508	0.027717	0.000565	0.032234	0.000778	0.032327	0.000637	0.024403	0.000504	0.024135	0.000771	0.025212	0.000623	0.027659	0.000558	0.024239	0.000466	0.025414	0.000513	0.020422	0.000501	0.018614	0.000616	0.038608	0.000613	0.048805	0.000505	0.051979	0.000510	0.058559	0.000714	0.025572	0.000500	0.020938	0.000426	0.026360	0.000514	0.032523	0.000617	0.044307	0.000678	0.093069	0.000496	0.243312	0.000822	0.443282	0.001068	
3660.000000	0.031311	0.000548	0.026257	0.000477	0.029131	0.000534	0.032305	0.000522	0.032726	0.000576	0.025205	0.000508	0.025187	0.000628	0.026089	0.000591	0.027895	0.000794	0.024815	0.000503	0.026280	0.000564	0.021274	0.000508	0.019585	0.000528	0.038315	0.000563	0.049440	0.000547	0.053514	0.000511	0.061909	0.000735	0.026618	0.000461	0.021622	0.000444	0.027291	0.000542	0.033137	0.000680	0.045270	0.000595	0.094647	0.000489	0.246367	0.000814	0.445745	0.001040	
3680.000000	0.031896	0.000523	0.027308	0.000555	0.030408	0.000538	0.033423	0.000572	0.033737	0.000536	0.026085	0.000573	0.026199	0.000602	0.027714	0.000569	0.029116	0.000557	0.025568	0.000523	0.026608	0.000636	0.022455	0.000511	0.020059	0.000523	0.039781	0.000688	0.050516	0.000587	0.055187	0.000693	0.061306	0.000707	0.027291	0.000455	0.022247	0.000472	0.028466	0.000581	0.034736	0.000851	0.046640	0.000521	0.096032	0.000595	0.248516	0.000716	0.448975	0.001210	
3700.000000	0.032215	0.000605	0.027792	0.000598	0.031241	0.000580	0.033976	0.000529	0.033614	0.000571	0.026214	0.000623	0.026880	0.000650	0.028841	0.000704	0.029886	0.000577	0.026157	0.000559	0.027239	0.000522	0.022774	0.000520	0.020814	0.000498	0.039543	0.000629	0.051411	0.000584	0.056487	0.000521	0.064338	0.000762	0.028086	0.000537	0.023285	0.000500	0.030093	0.000580	0.036461	0.000777	0.047597	0.000615	0.097201	0.000664	0.252374	0.000885	0.453240	0.001132	
3720.000000	0.032225	0.000624	0.028562	0.000693	0.032183	0.000602	0.035774	0.000680	0.034380	0.000650	0.027484	0.000585	0.028473	0.000789	0.030345	0.000655	0.030604	0.000589	0.026677	0.000584	0.028257	0.000612	0.024036	0.000520	0.024805	0.001144	0.039939	0.000656	0.052188	0.000584	0.058126	0.000558	0.064843	0.000774	0.028574	0.000582	0.023321	0.000478	0.031141	0.000611	0.036680	0.000717	0.049107	0.000537	0.098377	0.000639	0.255171	0.000799	0.455648	0.001124	
3740.000000	0.033041	0.000573	0.029373	0.000596	0.031302	0.000537	0.036546	0.000652	0.034668	0.000646	0.027775	0.000619	0.027945	0.000616	0.030529	0.000928	0.030976	0.000627	0.027815	0.000616	0.029302	0.000656	0.024529	0.000610	0.022677	0.000621	0.041042	0.000688	0.054284	0.000610	0.059931	0.000702	0.067395	0.000760	0.029778	0.000571	0.024992	0.000462	0.031590	0.000582	0.038807	0.000790	0.049669	0.000649	0.099707	0.000746	0.257679	0.000844	0.457433	0.001126	
3760.000000	0.033756	0.000653	0.029321	0.000599	0.033398	0.000650	0.036560	0.000561	0.036152	0.000669	0.029099	0.000581	0.028340	0.000737	0.031889	0.000679	0.031648	0.000648	0.028284	0.000584	0.030568	0.000626	0.025264	0.000599	0.023311	0.000600	0.042269	0.000630	0.054139	0.000608	0.061629	0.000713	0.068287	0.000814	0.030118	0.000572	0.025445	0.000502	0.032817	0.000658	0.040391	0.000753	0.050254	0.000622	0.100933	0.000667	0.260828	0.000930	0.461694	0.001100	
3780.000000	0.034683	0.000620	0.030684	0.000594	0.033914	0.000677	0.038202	0.000687	0.037796	0.000942	0.029522	0.000633	0.030387	0.000775	0.032302	0.000629	0.032203	0.000729	0.029062	0.000682	0.031227	0.000667	0.025032	0.000602	0.023861	0.000592	0.042666	0.000700	0.055365	0.000648	0.062946	0.000704	0.070779	0.000789	0.031554	0.000614	0.026386	0.000599	0.034014	0.000692	0.041274	0.000890	0.051608	0.000578	0.102365	0.000667	0.262727	0.001015	0.464731	0.001161	
3800.000000	0.034883	0.000648	0.030585	0.000649	0.034654	0.000647	0.039456	0.000666	0.037748	0.000714	0.030146	0.000720	0.031516	0.001092	0.033172	0.000802	0.032842	0.000634	0.029487	0.000686	0.031728	0.000722	0.027110	0.000649	0.026054	0.000756	0.043572	0.000733	0.056815	0.000697	0.063887	0.000890	0.074047	0.000889	0.031576	0.000618	0.026939	0.000577	0.035679	0.000608	0.040707	0.000693	0.053161	0.000664	0.104095	0.000661	0.265153	0.000942	0.466947	0.001119	
3820.000000	0.035601	0.000658	0.031793	0.000656	0.036063	0.000797	0.041136	0.000618	0.037219	0.000810	0.031202	0.000691	0.033184	0.000995	0.035754	0.000810	0.033591	0.000676	0.030712	0.000612	0.033223	0.000684	0.027519	0.000585	0.027906	0.000847	0.044318	0.000781	0.057488	0.000798	0.065330	0.000709	0.075396	0.000748	0.033230	0.000622	0.028504	0.000641	0.036375	0.000782	0.044819	0.000918	0.054273	0.000627	0.106352	0.000674	0.266605	0.001198	0.468714	0.001571	
3840.000000	0.036057	0.000698	0.032251	0.000756	0.039206	0.001385	0.041167	0.000722	0.038227	0.000718	0.032177	0.000605	0.034149	0.000998	0.035206	0.000768	0.034143	0.000707	0.030907	0.000713	0.033083	0.000696	0.028095	0.000714	0.028905	0.001146	0.045270	0.000716	0.057913	0.000703	0.067523	0.000727	0.074957	0.000885	0.033626	0.000664	0.028133	0.000602	0.037995	0.000645	0.046209	0.000680	0.054510	0.000672	0.107489	0.000754	0.268038	0.001166	0.472588	0.001248	
3860.000000	0.036438	0.000768	0.032700	0.000796	0.036693	0.000649	0.040943	0.000816	0.038424	0.000736	0.032695	0.000757	0.033380	0.000686	0.036340	0.000708	0.034506	0.000686	0.031400	0.000632	0.033191	0.000818	0.028907	0.000655	0.026795	0.000741	0.044110	0.000855	0.058246	0.000665	0.067955	0.000795	0.075055	0.001125	0.033860	0.000671	0.028783	0.000601	0.037690	0.000707	0.045298	0.001016	0.055147	0.000754	0.108097	0.000687	0.269553	0.001054	0.473151	0.001481	
3880.000000	0.036790	0.000721	0.032248	0.000700	0.036664	0.000650	0.041587	0.000760	0.038165	0.000767	0.032341	0.000721	0.032936	0.000954	0.034906	0.000861	0.033959	0.000758	0.031359	0.000674	0.033141	0.000664	0.028324	0.000846	0.028237	0.001317	0.043778	0.000745	0.058039	0.000677	0.066986	0.001027	0.075806	0.000981	0.033800	0.000631	0.028163	0.000626	0.037610	0.000859	0.046151	0.000979	0.053650	0.000787	0.107575	0.000739	0.268918	0.000903	0.472212	0.001382	
3900.000000	0.036227	0.000734	0.032000	0.000761	0.035725	0.000748	0.041480	0.000701	0.038572	0.000952	0.031946	0.000724	0.033157	0.000933	0.036004	0.000706	0.033304	0.000733	0.031141	0.000669	0.033623	0.000713	0.028435	0.000632	0.026304	0.000708	0.044145	0.000749	0.057381	0.000835	0.066993	0.000732	0.076144	0.000867	0.033279	0.000642	0.027791	0.000601	0.037936	0.000835	0.045851	0.000784	0.053949	0.000783	0.106814	0.000764	0.267171	0.000935	0.471512	0.001498	
3920.000000	0.036055	0.000733	0.031112	0.000790	0.035626	0.000815	0.041923	0.000799	0.037448	0.000711	0.031591	0.000740	0.031539	0.000897	0.032838	0.000824	0.033127	0.000767	0.029877	0.000783	0.032751	0.000839	0.028214	0.000809	0.026312	0.000622	0.044696	0.000910	0.056715	0.000747	0.066466	0.000846	0.075014	0.000927	0.033072	0.000686	0.027597	0.000671	0.035919	0.000790	0.044011	0.000982	0.053904	0.000785	0.105792	0.000883	0.266204	0.001041	0.469115	0.001444	
3940.000000	0.035370	0.000769	0.030708	0.000883	0.034863	0.000824	0.039064	0.000938	0.037146	0.000818	0.030749	0.000782	0.032173	0.000815	0.033690	0.000846	0.032017	0.000774	0.029779	0.000788	0.031390	0.000871	0.026341	0.000738	0.027031	0.000906	0.042962	0.000949	0.056178	0.000828	0.065486	0.000854	0.073951	0.000936	0.032796	0.000800	0.027288	0.000697	0.034842	0.000793	0.042463	0.000847	0.052510	0.000916	0.103865	0.000879	0.264876	0.001098	0.465118	0.001751	
3960.000000	0.033952	0.000796	0.029807	0.000786	0.035154	0.000885	0.038268	0.000897	0.034882	0.000900	0.029786	0.000889	0.031309	0.001154	0.029105	0.001629	0.031968	0.000784	0.028682	0.000725	0.031066	0.000850	0.026345	0.000706	0.026542	0.000704	0.042379	0.000995	0.055735	0.001053	0.064169	0.000795	0.073333	0.001080	0.031983	0.000688	0.026038	0.000721	0.034214	0.000862	0.040059	0.000798	0.051639	0.000802	0.102652	0.000829	0.264398	0.001319	0.463965	0.001561	
3980.000000	0.033414	0.000884	0.029468	0.000888	0.033417	0.000853	0.038896	0.000913	0.034837	0.000998	0.029021	0.000847	0.029523	0.001191	0.031812	0.000944	0.030654	0.000851	0.028267	0.000888	0.029578	0.000843	0.024666	0.000885	0.023010	0.000809	0.040505	0.000982	0.053407	0.001023	0.062561	0.001072	0.070586	0.000841	0.030843	0.000741	0.025844	0.000712	0.033464	0.000961	0.039563	0.000967	0.050852	0.000840	0.101987	0.000884	0.261149	0.001090	0.461367	0.001548	
4000.000000	0.032715	0.000857	0.027525	0.001299	0.032277	0.000850	0.036739	0.000886	0.033986	0.001003	0.028703	0.001059	0.028112	0.001007	0.031843	0.001000	0.030124	0.000905	0.027178	0.000788	0.028598	0.000905	0.023531	0.000877	0.022098	0.000849	0.039341	0.001028	0.052878	0.000803	0.061750	0.000975	0.069759	0.001111	0.029663	0.000798	0.024460	0.000683	0.028808	0.001443	0.039595	0.000789	0.049953	0.000927	0.099854	0.000857	0.259370	0.001221	0.458895	0.001645	
4020.000000	0.031655	0.000901	0.027111	0.000894	0.032658	0.000846	0.038088	0.001125	0.033800	0.001071	0.027234	0.000863	0.027675	0.000908	0.031181	0.000883	0.029569	0.001150	0.026493	0.000919	0.027267	0.001335	0.023559	0.000904	0.022778	0.000759	0.039592	0.000977	0.051923	0.000899	0.060828	0.000930	0.069383	0.000983	0.029424	0.000757	0.022255	0.001121	0.031830	0.001031	0.034102	0.001816	0.049966	0.001405	0.098084	0.001002	0.256687	0.001273	0.456445	0.001939	
4040.000000	0.031046	0.000951	0.027394	0.000998	0.031703	0.001048	0.034958	0.000962	0.032475	0.001055	0.026594	0.000923	0.028695	0.001191	0.030665	0.001226	0.028308	0.001120	0.025691	0.000858	0.028254	0.001002	0.026830	0.001594	0.022521	0.001160	0.037333	0.001053	0.050462	0.000993	0.059226	0.001041	0.072643	0.002167	0.028488	0.000869	0.024383	0.000802	0.030776	0.001127	0.036825	0.001014	0.048017	0.000891	0.096557	0.001050	0.259285	0.002367	0.453865	0.001837	
4060.000000	0.030123	0.001012	0.026409	0.001034	0.030133	0.000977	0.035063	0.001162	0.032906	0.000969	0.025941	0.000975	0.026250	0.001132	0.029193	0.001360	0.028067	0.001134	0.025782	0.001088	0.027370	0.001042	0.021383	0.000880	0.023421	0.000876	0.036926	0.000990	0.050578	0.001086	0.060266	0.001134	0.066581	0.001234	0.028174	0.000931	0.022924	0.000904	0.030070	0.000961	0.037421	0.001094	0.046189	0.001001	0.096265	0.001110	0.253975	0.001395	0.454200	0.001793	
